Profession,Income,Credit_card_number,Expiry,Security_code,Fraud
DOCTOR,37763,4309614711302719,02/27,882,0
ENGINEER,32211,2646748162954689,01/34,206,1
ENGINEER,47174,569304756020,02/25,128,1
LAWYER,11827,36172096161778,03/25,597,0
DOCTOR,87736,4638123462859192,02/27,188,1
LAWYER,86480,3505360757309036,10/32,117,1
DOCTOR,81470,30398987392836,01/28,084,1
ENGINEER,98035,30155401934829,10/32,314,0
LAWYER,19424,3581018450752764,03/25,828,1
LAWYER,7304,213115910009892,03/27,539,0
LAWYER,4987,4742493831371341,11/26,408,1
LAWYER,99465,213107282289400,06/25,586,0
ENGINEER,55786,180079779443866,11/25,089,0
DOCTOR,71919,3562281309682847,01/28,781,1
ENGINEER,49456,3548556670851736,10/34,278,1
LAWYER,32069,3503591218739690,05/25,798,0
DOCTOR,52733,180096015033889,01/25,357,0
DOCTOR,42894,3507409018260815,04/26,327,1
LAWYER,84482,2260032916030095,03/30,738,0
LAWYER,15099,4171206425186799223,09/26,759,0
ENGINEER,84582,4181355531167410,08/27,113,1
LAWYER,38105,4363054763276912,07/32,2851,1
LAWYER,54898,4823159600534432171,09/29,489,0
ENGINEER,2068,6564138947872779,11/34,825,0
DOCTOR,44567,180050176311154,10/30,176,0
DOCTOR,26405,180092815942841,09/34,490,1
ENGINEER,77288,2240250541653900,01/31,004,1
LAWYER,90718,6011225858466094,10/33,794,0
LAWYER,29837,373071296820103,02/29,020,1
ENGINEER,78461,4187453536013988,08/32,259,0
ENGINEER,73093,375017646303207,05/29,261,1
LAWYER,94546,4460271294974995,02/34,529,0
DOCTOR,56479,4838959570078089879,03/31,858,1
ENGINEER,4061,4810052288073698,08/25,912,1
ENGINEER,41883,378728909392839,10/30,070,1
ENGINEER,46097,30000057702148,08/29,162,0
ENGINEER,38486,4582423280543902399,12/24,084,1
LAWYER,6298,3502127766814147,09/30,996,1
ENGINEER,70112,4463397816933180,09/34,9901,1
ENGINEER,86509,675964717135,01/27,1727,1
LAWYER,2314,6011359309849176,05/27,590,1
DOCTOR,64805,4741647425176020413,09/33,575,1
ENGINEER,59986,2719445229842831,10/29,185,0
LAWYER,547,3565945873189531,10/26,315,1
ENGINEER,29277,4207733031840712,01/29,7346,1
LAWYER,46327,30337089934723,04/25,748,0
ENGINEER,53295,3554172594654395,10/33,784,0
LAWYER,64094,374540858233821,03/32,342,1
DOCTOR,89274,4154251785359,07/31,279,0
ENGINEER,2136,371685010767514,02/25,511,0
LAWYER,34907,4539983870731576,09/25,339,1
DOCTOR,75805,6011776612220318,02/33,0831,1
LAWYER,82011,675984012947,08/26,645,0
ENGINEER,16254,4315301394451268,06/28,220,0
DOCTOR,26312,3521280699185049,01/33,539,1
LAWYER,45478,4030799317693207256,07/32,901,0
ENGINEER,58482,3570757652965210,11/29,289,0
DOCTOR,48770,3561820859336931,12/32,816,0
DOCTOR,66028,4424045513845433,04/32,054,1
ENGINEER,96385,36993146433697,07/34,071,0
DOCTOR,22650,4113015937284,11/30,055,1
ENGINEER,75418,4917562608211841987,03/32,470,1
ENGINEER,34829,4693900600717,09/26,821,0
DOCTOR,56149,345141959553229,01/25,222,0
LAWYER,86600,4009968910693545540,12/28,430,0
DOCTOR,60236,6011362894447190,10/28,690,0
DOCTOR,92190,4889089562446782,09/29,239,1
DOCTOR,43031,4257512023367694804,01/33,8657,1
ENGINEER,10405,4544559955401062,07/26,480,0
ENGINEER,51680,4779305118474638,02/32,429,1
LAWYER,51389,2709187188436369,05/26,476,1
LAWYER,75376,6011803250498483,11/32,530,1
DOCTOR,63439,2307504558659071,07/27,291,1
DOCTOR,28940,3532379609940464,06/25,842,1
DOCTOR,18882,4236719560704,07/31,729,0
DOCTOR,10488,4439609231635765,03/34,026,0
DOCTOR,7474,213154178927404,05/28,772,1
DOCTOR,71077,372863049157846,02/29,768,0
LAWYER,3156,30170247371003,04/27,891,0
ENGINEER,25981,213155267339120,05/34,6621,0
LAWYER,26846,4771197774594710,11/25,012,0
ENGINEER,877,4862385142776073128,06/26,386,1
LAWYER,41534,6011957329666197,11/30,111,1
LAWYER,11968,6011345260019669,05/30,063,0
LAWYER,54445,4532161297271313392,03/30,2374,0
LAWYER,88889,3523053554808858,07/29,255,0
LAWYER,8210,374752814405548,03/26,741,0
ENGINEER,52804,36638343220377,12/29,380,0
DOCTOR,92777,30469711170325,03/29,935,1
LAWYER,87182,30380853693380,12/31,7743,1
LAWYER,55219,676208262722,06/33,296,0
DOCTOR,79789,4302122044613486,09/28,467,1
ENGINEER,96253,6510329938428938,07/32,080,1
DOCTOR,57211,060485297919,08/30,8150,1
DOCTOR,98622,630475444505,11/32,294,0
ENGINEER,65175,347135898624248,08/28,097,1
DOCTOR,52330,4435769022326471,06/29,8335,1
LAWYER,43415,3586053306035150,12/24,905,1
LAWYER,3762,2281508317647582,01/31,330,0
LAWYER,88021,2292476518222034,07/30,393,1
LAWYER,85901,373286951878077,08/29,071,0
DOCTOR,34560,3574622655946227,05/30,856,0
LAWYER,92965,3561520285007227,07/25,532,0
LAWYER,40277,630435172030,02/32,974,0
LAWYER,79235,4880908161425617,03/33,025,0
DOCTOR,87255,2526172480517976,10/30,314,1
ENGINEER,35312,180047126861528,07/33,0069,1
DOCTOR,37236,4112497833540,07/33,517,1
DOCTOR,76894,3598223086653557,12/28,457,1
LAWYER,6842,4130076138503510693,08/30,667,0
LAWYER,89510,377751371737951,01/29,274,1
DOCTOR,13747,342295272818173,12/24,100,1
ENGINEER,11267,4492166930581586933,07/29,143,1
LAWYER,71959,4927860879871662,03/25,5022,1
DOCTOR,7934,4397712543251,07/33,208,1
DOCTOR,10792,342995718595315,09/26,787,1
DOCTOR,33841,342909717711666,12/26,682,0
DOCTOR,9569,30359234152704,01/33,563,1
LAWYER,70525,180070228859919,12/25,022,1
LAWYER,3948,4442549246831584,11/31,538,0
LAWYER,5308,4174573817677253,11/27,748,1
DOCTOR,36769,4161172870137293043,06/25,882,1
DOCTOR,64437,3521886403393834,03/33,0826,1
LAWYER,7190,4158372990007812,08/26,877,0
LAWYER,49719,2452633370294685,08/30,016,0
ENGINEER,38282,4261583377632469,09/34,6790,1
DOCTOR,91479,4495147721613877128,04/30,385,1
DOCTOR,76689,6011378262164175,04/27,066,1
LAWYER,73639,30525510796485,12/26,999,1
DOCTOR,83791,4007313695746961408,10/28,605,1
LAWYER,16096,060444297463,08/26,493,1
LAWYER,90940,676335558372,12/31,427,1
LAWYER,84564,375794523922883,10/34,210,0
DOCTOR,36745,676252554339,03/29,996,0
ENGINEER,35910,180069799453110,07/32,108,1
LAWYER,3832,6558311033569777,07/29,352,1
ENGINEER,59304,6011792095647646,04/25,932,1
LAWYER,32293,213148105275176,02/28,875,0
LAWYER,23540,3537922906479424,06/29,367,1
ENGINEER,94028,2297179720515014,02/33,892,1
DOCTOR,66181,3570728059617944,03/33,942,0
DOCTOR,13626,379788229883585,09/33,2041,1
DOCTOR,74435,581256628289,10/34,895,0
LAWYER,32885,676356702461,08/29,874,1
LAWYER,48952,4587132282304617837,12/31,833,0
ENGINEER,10528,502016850765,04/28,3077,1
LAWYER,52193,38244951343920,02/33,252,0
LAWYER,21206,4351236770424155,01/28,854,0
ENGINEER,43020,4329603251188139,02/31,047,0
ENGINEER,15781,2372504362673391,10/25,198,1
ENGINEER,28149,3512905191008684,02/30,299,1
DOCTOR,16630,3526492897238422,04/31,5478,0
DOCTOR,63642,347773515287989,04/29,423,1
ENGINEER,99307,213110692269202,04/33,712,0
ENGINEER,59239,347704992048859,12/32,130,1
DOCTOR,72002,4784596419008983,02/26,228,1
ENGINEER,90165,3583665202415237,04/25,052,0
ENGINEER,14925,6527941945827620,06/33,1069,1
LAWYER,59192,564986220890,06/28,561,1
DOCTOR,74497,213144029906806,12/33,007,0
LAWYER,57045,344368232113221,04/34,324,0
ENGINEER,76287,501830136583,10/25,341,1
DOCTOR,27149,4310983846170488437,11/28,731,0
DOCTOR,24324,3564202957518503,10/26,8615,0
DOCTOR,19876,4588418281352225,07/32,140,0
LAWYER,70397,340626043832055,12/29,145,1
DOCTOR,70496,375588293533387,01/31,844,1
DOCTOR,82013,4407234779965686,04/30,504,0
LAWYER,39709,3505111412897125,12/26,780,1
DOCTOR,83183,6011101879777050,09/26,410,1
LAWYER,38627,4195593865523469,12/25,3353,1
DOCTOR,86086,676117372505,09/25,096,1
DOCTOR,81319,5427074747542222,10/31,876,1
ENGINEER,90831,502026411301,11/26,353,1
ENGINEER,48889,4810770433119090867,05/27,294,0
LAWYER,25294,3578483061023317,01/27,397,1
DOCTOR,58146,4603344640024063252,04/26,190,0
ENGINEER,79430,4243802843293547,07/26,278,0
DOCTOR,73135,30465280164236,04/33,101,0
LAWYER,46943,4330532630245229487,05/29,156,0
ENGINEER,96460,3570930147336343,08/30,211,0
LAWYER,62728,3577453228144729,11/24,580,1
ENGINEER,25233,3521845542079985,03/28,148,0
ENGINEER,30063,502061013368,02/32,927,0
DOCTOR,88254,3554864563457392,05/28,326,0
LAWYER,820,377552861035496,04/26,163,0
ENGINEER,97816,4930654396452212,01/25,029,0
ENGINEER,54580,4360429257941950993,06/25,531,0
DOCTOR,77172,4718818707020541,04/27,320,0
DOCTOR,83860,4252667227651760,05/29,800,1
LAWYER,54888,3505965465896114,05/33,670,1
LAWYER,5972,3513677769451369,04/34,589,1
LAWYER,82159,30180506946965,05/29,282,0
LAWYER,58002,3526998958453684,10/28,659,0
ENGINEER,69035,2413924805657028,06/27,930,0
LAWYER,79166,3522116751828499,12/25,080,1
DOCTOR,5480,4361002231225443,12/30,827,1
LAWYER,51763,676263426311,08/25,820,0
DOCTOR,93322,371421974720814,04/26,630,1
ENGINEER,22196,4654141554266489,10/25,531,0
ENGINEER,66094,180027498055958,11/33,158,1
ENGINEER,50474,4893162427539698178,12/25,412,0
DOCTOR,37199,4296628128996389,12/24,142,1
DOCTOR,29133,6011732636441695,04/33,195,0
DOCTOR,78296,4283678608235985,12/32,635,0
DOCTOR,90606,213121280324630,10/31,196,0
DOCTOR,10220,4374507211322064,07/30,191,0
DOCTOR,6121,4822077401729872,03/26,830,0
ENGINEER,49978,3546259977163051,10/26,943,1
LAWYER,10908,3508023623871400,04/30,013,1
ENGINEER,30766,340146585518624,07/29,887,0
ENGINEER,9809,4734338711403054,08/34,554,0
DOCTOR,20360,3588226289252921,12/24,545,0
DOCTOR,52333,4921428821568608,10/32,160,0
ENGINEER,77933,3502022100100974,12/24,163,0
DOCTOR,31266,3523533374368118,02/28,8095,0
DOCTOR,54156,2716421901326339,08/29,453,1
LAWYER,40922,5329841289413254,12/26,561,0
ENGINEER,34423,4242452478943943626,08/26,687,1
ENGINEER,73216,6509803581781861,02/31,404,0
LAWYER,94663,2279324895424947,08/28,644,1
DOCTOR,6912,4024962432880156,06/27,0451,0
LAWYER,96579,3562313914553590,07/29,7917,0
LAWYER,27073,213140820232038,06/32,7504,1
ENGINEER,12838,4376133773066283112,01/30,1724,1
LAWYER,66369,3559266008206191,07/31,456,0
ENGINEER,43928,5155680027335745,08/27,876,0
LAWYER,16352,4799693618274872740,08/34,034,0
ENGINEER,8079,2416374731503994,12/26,333,1
LAWYER,41399,343192232217456,07/26,7051,1
ENGINEER,86242,4600272139524285,08/31,886,0
DOCTOR,11986,4877032907179,08/31,860,1
DOCTOR,25527,3516619821858345,06/32,959,1
DOCTOR,57261,676221645945,07/29,246,0
DOCTOR,90973,676394314808,01/31,408,1
DOCTOR,98334,4433175747858596749,11/33,390,0
LAWYER,8315,2708597843449998,09/30,217,1
ENGINEER,41990,4571979320211,02/27,411,0
LAWYER,21952,3514289560455281,07/32,913,0
DOCTOR,15449,4212082804831883304,01/25,289,1
ENGINEER,91884,3510295851225212,01/30,707,0
LAWYER,51417,4712529219103,08/26,125,0
DOCTOR,64234,4712702746362922,04/25,753,1
LAWYER,21207,180097336822356,12/33,377,1
LAWYER,47819,213154703765816,04/26,600,0
ENGINEER,61585,6557926815051743,02/32,191,1
ENGINEER,93709,3554197404797423,03/31,928,0
ENGINEER,80958,3591250212738546,04/33,748,1
LAWYER,91790,4002933893884660,10/34,251,1
ENGINEER,41069,639089421635,05/32,410,0
ENGINEER,95870,4866460035496,10/33,126,0
LAWYER,73784,4369193932455520,01/33,391,1
ENGINEER,28845,30584395286476,12/24,248,0
ENGINEER,93484,3543573839241050,05/32,141,0
DOCTOR,34659,180093083644457,12/31,5038,0
ENGINEER,16546,3586070884142588,06/32,791,1
ENGINEER,69789,3588596013397147,12/29,425,0
LAWYER,57895,3572296131695302,06/30,867,1
LAWYER,58276,630402947570,09/26,632,0
ENGINEER,25229,4592426236137975,02/29,008,1
DOCTOR,89046,30598068426375,06/25,368,1
ENGINEER,74158,375497402589639,07/30,9350,1
LAWYER,11605,676291569447,02/34,097,1
DOCTOR,50443,3518577048744375,03/26,066,1
ENGINEER,65405,4175733504148791008,01/29,786,1
DOCTOR,97790,6011737116913626,04/34,029,1
DOCTOR,39257,30097298604273,05/28,641,1
ENGINEER,40892,639041886545,06/26,829,1
ENGINEER,86885,3549712065468060,10/25,024,0
LAWYER,68151,2243136293814807,07/31,820,0
LAWYER,82036,30254229430910,06/33,643,1
ENGINEER,39662,3517088870608374,02/29,256,0
DOCTOR,47053,2483672751056498,06/29,503,1
DOCTOR,61367,2256276945269341,02/33,2655,0
ENGINEER,36514,4433492193582994213,02/28,407,0
DOCTOR,73739,372877740673125,04/29,218,0
DOCTOR,54150,584229346732,04/33,109,0
ENGINEER,98567,4913787664093,12/25,2914,0
DOCTOR,15904,2409316461816970,06/30,1431,0
LAWYER,38292,3596505017407315,08/33,550,0
ENGINEER,8837,4392527726548,09/34,355,1
ENGINEER,48438,2272345289986388,07/33,978,1
LAWYER,31757,6011600042777251,01/25,360,0
DOCTOR,96586,38358917277277,04/34,004,0
ENGINEER,66815,4738638192534533,05/28,276,0
LAWYER,3479,4506018464421497,08/32,454,1
ENGINEER,81402,345675188715877,12/32,649,0
LAWYER,37491,213143421683476,12/26,915,1
DOCTOR,64511,4978700097549,01/30,910,1
ENGINEER,30508,3581452269726372,08/26,043,0
ENGINEER,59496,4707071421386250,01/26,037,1
LAWYER,94509,4724708685878998,04/29,7395,0
LAWYER,8398,4492697574514765871,12/28,949,1
ENGINEER,69267,4570614873242879,07/29,295,0
LAWYER,71931,213150379342377,01/26,381,0
ENGINEER,65842,3581235622976036,02/27,920,0
DOCTOR,91117,213165399768823,12/32,279,0
LAWYER,20272,30261940289285,04/31,705,1
ENGINEER,25173,4293186526404105345,05/31,629,0
DOCTOR,43555,4074240277618828,02/30,299,1
LAWYER,60591,3552965709367197,05/30,821,1
ENGINEER,86689,5403853162353803,05/29,840,1
LAWYER,87046,2223002831916690,08/29,844,1
LAWYER,47360,4496770931265,10/34,036,1
DOCTOR,11045,3530571364577950,09/29,849,0
DOCTOR,64940,630452479177,12/33,958,1
LAWYER,8215,213127256925326,08/26,039,1
DOCTOR,84662,4960328449625,06/34,532,0
DOCTOR,31996,4235234009948633,04/26,550,1
DOCTOR,84483,3514729651189661,10/33,947,0
ENGINEER,76164,30393864213890,08/31,146,1
DOCTOR,49437,180093786167111,11/29,369,0
LAWYER,29754,38020567999622,10/27,617,1
LAWYER,75632,4898084216091253751,01/30,910,0
DOCTOR,25734,3552017447879198,12/31,822,1
DOCTOR,10735,6011224847575396,09/31,754,1
ENGINEER,9494,4619792306990752,09/28,556,1
DOCTOR,71343,213136133041884,12/27,178,1
DOCTOR,45313,3531032232942032,05/32,082,1
DOCTOR,91905,4130908064356,03/26,617,0
ENGINEER,32541,4958837360536047394,07/28,646,0
DOCTOR,91970,30333952801180,01/25,413,1
ENGINEER,36526,213155407656201,06/25,285,1
ENGINEER,30931,6011564947499942,09/33,932,1
DOCTOR,86840,4859649868601186,07/27,011,1
LAWYER,10178,30227732928851,03/32,214,1
DOCTOR,78773,4830544314471074,09/27,9734,0
ENGINEER,28126,2285127175793515,10/25,322,0
ENGINEER,43916,503870764647,10/33,747,1
ENGINEER,16430,4876723503929169017,04/27,4423,1
DOCTOR,24655,6011701163860148,06/33,611,0
DOCTOR,15462,4858719631040870,10/25,746,1
DOCTOR,96255,4250052220131619,07/29,522,1
DOCTOR,59068,2227013909482719,09/31,267,1
DOCTOR,3311,3583187150400319,10/29,992,1
DOCTOR,46731,2299290341526120,03/27,829,1
DOCTOR,57324,30358838940209,03/27,041,0
LAWYER,30840,6011623186998111,08/33,529,1
LAWYER,50849,30141411446012,04/31,816,1
ENGINEER,65072,2266408644049389,01/25,735,0
ENGINEER,44451,3533539528652859,06/33,475,0
LAWYER,49389,3543558161187583,08/27,932,1
ENGINEER,75998,4088192677518755321,12/28,120,0
LAWYER,56190,4599591668890855,05/34,056,0
ENGINEER,21003,213184336514299,03/33,136,0
ENGINEER,6352,4760603877996200,03/34,906,0
ENGINEER,81331,4938924454757675,10/27,825,0
DOCTOR,63304,4905693344061604534,07/31,6073,0
ENGINEER,10459,213169798988933,05/31,867,1
DOCTOR,4953,3599955939178949,07/27,341,1
ENGINEER,50496,6011567434633394,02/32,022,0
DOCTOR,97847,4971944857653337,05/32,280,0
ENGINEER,54245,4722671324872685,11/26,506,0
LAWYER,70197,4519359900066214,06/34,441,1
ENGINEER,5539,5425064418524288,12/33,8548,0
LAWYER,57249,3503076760055430,06/34,325,0
LAWYER,53985,4008510205451544008,07/33,377,0
ENGINEER,87043,341120977753916,08/32,164,0
DOCTOR,27959,371807240710060,03/30,469,1
LAWYER,52316,213176810264466,06/31,918,0
DOCTOR,83939,4872312324254198,05/26,9546,0
ENGINEER,96024,30015783227467,10/29,369,0
DOCTOR,11431,30430755513192,07/33,801,1
ENGINEER,97046,4438969009567914310,02/31,127,1
LAWYER,85243,4008500312359,03/34,699,1
LAWYER,36534,6524373402566256,02/25,995,0
LAWYER,13773,180069093242847,05/31,379,0
LAWYER,21440,3552572570784938,09/33,947,0
LAWYER,34950,3558451695690755,04/26,961,1
LAWYER,79721,2241545653909100,11/33,866,1
DOCTOR,61895,376378199834488,04/25,070,0
ENGINEER,50002,6011436112583281,07/33,295,1
ENGINEER,98358,371647845786085,04/27,4057,1
ENGINEER,82069,6547715229388061,06/25,078,1
DOCTOR,24291,2236533599055078,04/31,024,0
ENGINEER,22545,4227739402210910,09/29,660,1
LAWYER,10201,30068956923578,12/24,116,1
LAWYER,58312,4330797462909635365,07/33,096,0
ENGINEER,27127,630437708930,09/25,374,0
LAWYER,49025,5570325909899916,06/25,801,0
ENGINEER,11742,6567322284551785,05/29,982,1
DOCTOR,60797,2511082507756498,01/25,640,0
LAWYER,33113,4541593801045,05/29,219,1
DOCTOR,15380,4078729796023532,06/26,561,1
ENGINEER,88979,30292682197048,02/30,747,0
ENGINEER,69550,4844901771441,12/31,930,1
DOCTOR,11087,38087354357843,12/28,979,0
DOCTOR,2215,30198301615304,08/32,976,1
DOCTOR,36252,343513168045290,08/29,546,1
DOCTOR,41107,213167700619653,05/26,872,0
LAWYER,72657,4253123313561405,01/25,973,0
ENGINEER,72987,4108194271516936,10/34,587,0
LAWYER,93334,180085347867403,05/32,613,0
ENGINEER,27417,4012049431524098127,11/32,300,0
DOCTOR,94120,36301102216488,06/27,449,0
ENGINEER,48716,4590828060240,07/28,040,1
DOCTOR,12000,373460220754506,11/32,3371,1
ENGINEER,25998,3557962225220047,02/32,056,0
DOCTOR,23752,348097366282801,05/27,059,0
LAWYER,15198,4034159224937601052,08/26,885,1
LAWYER,55891,6011785196527535,10/32,115,1
ENGINEER,80214,4387643249490,09/32,030,1
LAWYER,31260,3570499979884150,08/27,781,1
LAWYER,67881,4688788976012600,08/31,833,1
DOCTOR,23698,4542172009821970,02/33,707,0
LAWYER,99074,213116747809074,05/30,5817,1
DOCTOR,84546,4200959810620309,06/28,661,1
ENGINEER,69163,180007852034948,07/34,848,0
ENGINEER,2518,3531739012455262,01/28,3659,1
ENGINEER,41079,180012048597816,02/31,549,1
DOCTOR,54222,6558957758523264,07/27,323,1
DOCTOR,65548,4774673537274284,12/32,010,1
DOCTOR,75067,585981871049,05/33,585,0
ENGINEER,31322,2681465123862788,05/34,440,0
ENGINEER,82671,30334602022763,09/33,850,0
LAWYER,54083,2280298133458064,08/32,440,1
DOCTOR,5453,30265020951045,11/31,3918,1
ENGINEER,12847,4500251791813211,05/30,645,1
ENGINEER,16515,6011911053259273,09/31,347,0
ENGINEER,24810,342778297956284,11/31,987,1
ENGINEER,55304,4285160582941546463,09/25,259,0
LAWYER,88299,4802483671032027,12/33,585,0
ENGINEER,6746,180020907551261,01/26,550,0
ENGINEER,38679,2270442821277038,06/32,674,0
LAWYER,1094,2409854026775711,02/26,064,1
LAWYER,78725,30468015349353,09/25,252,1
LAWYER,44622,4400002542411,12/29,910,0
ENGINEER,25060,341912910693849,09/30,133,0
ENGINEER,20994,2265946670836139,07/28,475,0
LAWYER,87125,6011200194648853,11/27,035,1
DOCTOR,12193,213143701431406,06/31,610,0
DOCTOR,71077,3566514965751928,11/29,670,1
DOCTOR,25611,30489096614945,02/32,830,0
DOCTOR,98402,344067675946978,08/29,082,0
LAWYER,33222,349430296368128,10/33,399,1
DOCTOR,59126,345551811654777,03/29,769,1
LAWYER,72223,4266387419056934,08/34,268,0
LAWYER,39918,30281893701532,12/28,081,0
ENGINEER,39216,2707523410528932,01/30,966,1
LAWYER,28506,2687927981631765,05/26,753,1
LAWYER,38439,4088626135645222067,04/32,028,0
DOCTOR,67742,501832479379,05/34,501,1
ENGINEER,34083,4157578724969,04/31,087,1
LAWYER,8471,4833627415604052,04/33,463,0
LAWYER,38231,3568514636546234,12/29,216,0
DOCTOR,96131,180018793081476,12/24,058,1
LAWYER,36670,3543868265801827,07/27,460,0
LAWYER,93379,6011746353623780,07/26,279,1
DOCTOR,29077,4242630844672870873,03/28,287,0
DOCTOR,22253,4548722249314109665,08/34,344,1
ENGINEER,24786,4976038891094601,12/25,053,0
ENGINEER,19773,3529341468608207,09/32,169,0
DOCTOR,72948,3569483665269838,05/32,989,1
DOCTOR,52879,060418239731,07/31,8148,1
LAWYER,35020,589635708425,11/27,905,1
LAWYER,54114,4243473774524381,05/30,861,1
ENGINEER,57837,676167163531,07/28,361,0
ENGINEER,86415,4620456172888071,03/33,080,1
LAWYER,62626,30134742388318,12/26,485,0
LAWYER,85087,4644073362729619,03/28,694,0
LAWYER,69746,374781042563331,07/33,1488,0
LAWYER,12204,4401721647214102537,06/34,488,1
DOCTOR,99665,30149800196692,04/29,488,0
DOCTOR,35526,3537205392691813,05/34,8866,1
ENGINEER,8360,213179434777616,09/33,426,0
LAWYER,41932,3578582463423049,07/31,939,1
LAWYER,2551,3592639323347404,04/32,482,1
LAWYER,39075,180050919644648,02/30,090,0
DOCTOR,23718,4909669247874,09/34,078,1
DOCTOR,28317,2714343587470540,10/29,203,1
DOCTOR,80603,4848219267331878,04/29,434,0
DOCTOR,8250,4965303486448171,04/26,7555,0
ENGINEER,92446,180067531429604,05/33,8337,1
ENGINEER,46895,4589900427126778,09/28,926,1
LAWYER,33938,4532574593878572005,11/29,274,0
DOCTOR,21858,30082794965063,07/28,304,0
DOCTOR,93778,4471536980587283644,08/34,465,1
LAWYER,8294,30412928158337,02/34,460,0
DOCTOR,25939,4036637139125297,09/32,999,0
DOCTOR,81787,180054240632082,04/30,596,0
DOCTOR,61681,6011062957023298,02/34,1831,0
ENGINEER,96222,5114612267210957,10/29,415,1
LAWYER,89147,5368791792917394,01/26,830,1
DOCTOR,63623,4537015879672055,03/30,985,1
DOCTOR,71827,348615485069062,06/32,310,0
DOCTOR,57331,3556768510685112,07/34,2540,1
LAWYER,95890,2500516941860831,05/26,960,0
LAWYER,8422,4919496276329556,10/27,532,1
DOCTOR,91911,4777432775756,09/29,062,0
ENGINEER,20750,3593505435816199,02/28,819,1
LAWYER,63765,4475966895203609479,10/28,051,1
DOCTOR,51144,4824740285414470147,05/30,251,0
ENGINEER,71539,4980802349646,08/34,770,0
DOCTOR,81443,4867886461635118,07/33,515,1
LAWYER,1375,4191772017964235,04/28,0971,0
ENGINEER,75713,213110124969163,04/31,217,1
ENGINEER,14834,6568506538410496,10/25,560,1
