Profession,Income,Credit_card_number,Expiry,Security_code,Fraud
LAWYER,8215,213127256925326,08/26,39,1
DOCTOR,31996,4235234009948633,04/26,550,1
ENGINEER,76164,30393864213890,08/31,146,1
LAWYER,29754,38020567999622,10/27,617,1
DOCTOR,25734,3552017447879198,12/31,822,1
DOCTOR,10735,6011224847575396,09/31,754,1
ENGINEER,9494,4619792306990752,09/28,556,1
DOCTOR,71343,213136133041884,12/27,178,1
DOCTOR,45313,3531032232942032,05/32,82,1
DOCTOR,91970,30333952801180,01/25,413,1
ENGINEER,36526,213155407656201,06/25,285,1
ENGINEER,30931,6011564947499942,09/33,932,1
DOCTOR,86840,4859649868601186,07/27,11,1
LAWYER,10178,30227732928851,03/32,214,1
ENGINEER,43916,503870764647,10/33,747,1
ENGINEER,16430,4876723503929169017,04/27,4423,1
DOCTOR,15462,4858719631040870,10/25,746,1
DOCTOR,96255,4250052220131619,07/29,522,1
DOCTOR,59068,2227013909482719,09/31,267,1
DOCTOR,3311,3583187150400319,10/29,992,1
DOCTOR,46731,2299290341526120,03/27,829,1
LAWYER,30840,6011623186998111,08/33,529,1
LAWYER,50849,30141411446012,04/31,816,1
LAWYER,49389,3543558161187583,08/27,932,1
ENGINEER,10459,213169798988933,05/31,867,1
DOCTOR,4953,3599955939178949,07/27,341,1
LAWYER,70197,4519359900066214,06/34,441,1
DOCTOR,27959,371807240710060,03/30,469,1
DOCTOR,11431,30430755513192,07/33,801,1
ENGINEER,97046,4438969009567914310,02/31,127,1
LAWYER,85243,4008500312359,03/34,699,1
LAWYER,34950,3558451695690755,04/26,961,1
LAWYER,79721,2241545653909100,11/33,866,1
ENGINEER,50002,6011436112583281,07/33,295,1
ENGINEER,98358,371647845786085,04/27,4057,1
ENGINEER,82069,6547715229388061,06/25,78,1
ENGINEER,22545,4227739402210910,09/29,660,1
LAWYER,10201,30068956923578,12/24,116,1
ENGINEER,11742,6567322284551785,05/29,982,1
LAWYER,33113,4541593801045,05/29,219,1
DOCTOR,15380,4078729796023532,06/26,561,1
ENGINEER,69550,4844901771441,12/31,930,1
DOCTOR,2215,30198301615304,08/32,976,1
DOCTOR,36252,343513168045290,08/29,546,1
ENGINEER,48716,4590828060240,07/28,40,1
DOCTOR,12000,373460220754506,11/32,3371,1
LAWYER,15198,4034159224937601052,08/26,885,1
LAWYER,55891,6011785196527535,10/32,115,1
ENGINEER,80214,4387643249490,09/32,30,1
LAWYER,31260,3570499979884150,08/27,781,1
LAWYER,67881,4688788976012600,08/31,833,1
LAWYER,99074,213116747809074,05/30,5817,1
DOCTOR,84546,4200959810620309,06/28,661,1
ENGINEER,2518,3531739012455262,01/28,3659,1
ENGINEER,41079,180012048597816,02/31,549,1
DOCTOR,54222,6558957758523264,07/27,323,1
DOCTOR,65548,4774673537274284,12/32,10,1
LAWYER,54083,2280298133458064,08/32,440,1
DOCTOR,5453,30265020951045,11/31,3918,1
ENGINEER,12847,4500251791813211,05/30,645,1
ENGINEER,24810,342778297956284,11/31,987,1
LAWYER,1094,2409854026775711,02/26,64,1
LAWYER,78725,30468015349353,09/25,252,1
LAWYER,87125,6011200194648853,11/27,35,1
DOCTOR,71077,3566514965751928,11/29,670,1
LAWYER,33222,349430296368128,10/33,399,1
DOCTOR,59126,345551811654777,03/29,769,1
ENGINEER,39216,2707523410528932,01/30,966,1
LAWYER,28506,2687927981631765,05/26,753,1
DOCTOR,67742,501832479379,05/34,501,1
ENGINEER,34083,4157578724969,04/31,87,1
DOCTOR,96131,180018793081476,12/24,58,1
LAWYER,93379,6011746353623780,07/26,279,1
DOCTOR,22253,4548722249314109665,08/34,344,1
DOCTOR,72948,3569483665269838,05/32,989,1
DOCTOR,52879,60418239731,07/31,8148,1
LAWYER,35020,589635708425,11/27,905,1
LAWYER,54114,4243473774524381,05/30,861,1
ENGINEER,86415,4620456172888071,03/33,80,1
LAWYER,12204,4401721647214102537,06/34,488,1
DOCTOR,35526,3537205392691813,05/34,8866,1
LAWYER,41932,3578582463423049,07/31,939,1
LAWYER,2551,3592639323347404,04/32,482,1
DOCTOR,23718,4909669247874,09/34,78,1
DOCTOR,28317,2714343587470540,10/29,203,1
ENGINEER,92446,180067531429604,05/33,8337,1
ENGINEER,46895,4589900427126778,09/28,926,1
DOCTOR,93778,4471536980587283644,08/34,465,1
ENGINEER,96222,5114612267210957,10/29,415,1
LAWYER,89147,5368791792917394,01/26,830,1
DOCTOR,63623,4537015879672055,03/30,985,1
DOCTOR,57331,3556768510685112,07/34,2540,1
LAWYER,8422,4919496276329556,10/27,532,1
ENGINEER,20750,3593505435816199,02/28,819,1
LAWYER,63765,4475966895203609479,10/28,51,1
DOCTOR,81443,4867886461635118,07/33,515,1
ENGINEER,75713,213110124969163,04/31,217,1
ENGINEER,14834,6568506538410496,10/25,560,1
ENGINEER,5885,4210622505407303,08/32,444,1
LAWYER,68110,4936045022911,12/27,198,1
LAWYER,91324,4003440626646,11/32,334,1
LAWYER,94556,4744033005377686042,12/24,519,1
ENGINEER,63000,38920904894180,10/27,896,1
ENGINEER,89598,4282167848876466583,12/28,709,1
DOCTOR,52257,4994306743048788,06/28,504,1
DOCTOR,88832,30143469508099,09/34,797,1
LAWYER,54956,502085983109,11/29,99,1
LAWYER,13518,3540668211782383,02/31,359,1
LAWYER,66999,346889805778205,08/32,211,1
LAWYER,99736,4412031219610447080,04/28,738,1
DOCTOR,22801,4570587833848862,10/31,591,1
DOCTOR,34531,4343001094069,07/29,731,1
DOCTOR,88822,213161551709218,08/28,5595,1
ENGINEER,64149,30209922488730,03/26,475,1
DOCTOR,91430,4312722836669681925,10/25,392,1
LAWYER,59000,4118586225225,07/30,842,1
DOCTOR,68567,4553399418221632737,12/24,828,1
DOCTOR,53362,6011319817462615,12/26,2903,1
ENGINEER,12579,344419130227611,11/33,608,1
ENGINEER,7571,343164388652901,02/31,730,1
LAWYER,28537,4389107381303763,05/29,828,1
ENGINEER,53065,379453635019148,07/31,266,1
ENGINEER,93812,3531411619779185,02/32,117,1
DOCTOR,68427,180050674362709,05/28,4737,1
DOCTOR,33847,342257811221475,11/31,402,1
ENGINEER,90250,570746996935,03/33,945,1
ENGINEER,86702,4411232812750887,07/34,396,1
LAWYER,83940,30561715410093,12/29,845,1
DOCTOR,53224,4782228123930,02/33,958,1
LAWYER,56,6011179060916604,07/25,93,1
LAWYER,63606,3552417127143164,03/34,794,1
ENGINEER,23863,4138869023558443,03/34,984,1
LAWYER,91355,6522825721929616,08/31,145,1
LAWYER,74794,4827683813903321,04/26,507,1
LAWYER,78876,4300115994774,10/34,826,1
DOCTOR,60551,3559626557926442,08/33,88,1
LAWYER,70526,2221315782772835,12/31,865,1
ENGINEER,8252,6011819165059053,12/30,975,1
DOCTOR,8480,3593218356650502,01/33,304,1
DOCTOR,37205,375782934756602,05/26,711,1
LAWYER,65583,30527776365229,10/30,674,1
DOCTOR,83131,569096009489,03/31,771,1
DOCTOR,95054,2495749337503387,04/31,421,1
DOCTOR,68897,4342924609213798,09/26,993,1
ENGINEER,28649,4942100112522996728,07/28,892,1
DOCTOR,54662,213134008304412,10/26,228,1
LAWYER,35160,3500202442643582,10/32,649,1
LAWYER,98174,4103975938984060,05/28,166,1
LAWYER,48519,370780099239484,06/26,740,1
LAWYER,32821,60442634246,01/26,885,1
DOCTOR,75930,676361381137,03/26,19,1
LAWYER,39783,3542310477948956,10/30,834,1
ENGINEER,31680,3546887296576205,04/25,14,1
ENGINEER,21881,4002270025802959,09/34,461,1
LAWYER,67155,213160220214857,03/31,556,1
ENGINEER,21067,3556496442854024,12/24,666,1
LAWYER,97829,4510499828301020695,04/31,421,1
LAWYER,92469,3530402592747381,07/30,669,1
DOCTOR,14897,3529524611563060,09/30,293,1
ENGINEER,79558,4241237445509984009,04/26,673,1
ENGINEER,84671,6011732247539192,09/31,686,1
LAWYER,42905,373194824111785,08/25,523,1
ENGINEER,27903,4182066232345259,06/32,486,1
DOCTOR,20717,4093590944804467,11/28,189,1
LAWYER,87418,639033485298,02/25,458,1
ENGINEER,11164,30338880530835,05/30,279,1
ENGINEER,67674,346728736279281,06/30,76,1
LAWYER,15113,4187545452697296,01/29,446,1
ENGINEER,40039,180076796596494,02/33,402,1
LAWYER,46529,4020628094349466085,01/32,471,1
DOCTOR,56792,3513946398831220,12/27,980,1
DOCTOR,675,6011468657112101,10/28,575,1
DOCTOR,11995,2533848000784862,04/29,491,1
LAWYER,34091,213100425128676,05/32,858,1
LAWYER,18710,3543513779926526,02/31,9162,1
LAWYER,80582,378334627832493,11/30,259,1
LAWYER,46215,4476627441403,07/26,549,1
DOCTOR,41406,4486577055173837,04/25,560,1
DOCTOR,21667,4333530702198355,02/31,499,1
ENGINEER,3368,676255475037,08/28,669,1
DOCTOR,3621,213102287267568,06/27,259,1
ENGINEER,27287,3540706864812774,05/32,553,1
LAWYER,3784,4309102575140,09/34,950,1
ENGINEER,28431,2602109637735223,04/31,963,1
DOCTOR,57240,4958815416974,04/32,713,1
DOCTOR,59512,180083444762148,03/30,88,1
DOCTOR,67406,4315074261976144979,11/25,777,1
DOCTOR,79074,30109348159297,04/27,124,1
DOCTOR,97351,3534669226818657,07/34,955,1
ENGINEER,5546,6584475026914619,02/26,671,1
LAWYER,68406,3592038573615869,03/30,957,1
DOCTOR,44935,3584638185347171,08/26,347,1
DOCTOR,69016,371208981656218,08/33,958,1
LAWYER,21522,213108390371718,07/27,134,1
DOCTOR,96726,3530055432109558,03/26,5975,1
LAWYER,9023,6514466132640482,11/31,784,1
DOCTOR,26288,4762872911023481,07/29,127,1
ENGINEER,82386,374573659151876,06/30,591,1
ENGINEER,59025,3521336330261357,08/34,729,1
ENGINEER,16113,4530732227170,03/31,374,1
DOCTOR,69501,30539656302552,09/27,598,1
DOCTOR,89472,180013859791928,05/27,199,1
ENGINEER,21804,4830949912246,07/34,611,1
LAWYER,13078,4972711376453153,12/32,41,1
LAWYER,2904,3502167270874088,03/31,215,1
LAWYER,37766,30128412885751,10/27,731,1
DOCTOR,20012,213166209251422,09/28,647,1
DOCTOR,17851,4818035112896,02/30,347,1
LAWYER,75230,213199219980698,04/27,885,1
ENGINEER,90204,6550322494914657,12/31,450,1
LAWYER,16868,213125171260043,07/31,677,1
LAWYER,70629,372720225810145,07/25,539,1
LAWYER,7554,4821804769427653,01/27,174,1
ENGINEER,76490,4458569826338033,02/27,948,1
ENGINEER,31780,4446645513493318,09/28,330,1
ENGINEER,71812,4798236502983065,05/27,743,1
ENGINEER,85153,3599650344727485,12/24,374,1
ENGINEER,60180,4385050046787539,02/33,388,1
ENGINEER,41329,4031535858556046,06/34,653,1
ENGINEER,95199,4656657259109305220,08/29,132,1
LAWYER,51891,3525990607236561,05/34,690,1
LAWYER,47275,371923629735022,09/32,4574,1
ENGINEER,15532,4733237789583,03/31,184,1
ENGINEER,95203,4831319374665736,08/29,155,1
LAWYER,7306,3500573640439647,12/31,621,1
LAWYER,54865,213166058250533,03/26,726,1
LAWYER,42105,180030004241559,04/33,262,1
LAWYER,62530,4538941782596,02/32,953,1
DOCTOR,64199,4103278892798646,07/28,591,1
DOCTOR,58649,572851897056,12/28,146,1
DOCTOR,33423,30178257086775,08/29,403,1
DOCTOR,6129,30424270365998,02/33,640,1
DOCTOR,18853,4537034026265848061,02/25,829,1
ENGINEER,69590,3531017298646320,08/33,311,1
ENGINEER,93842,3537689246169318,10/25,204,1
DOCTOR,84462,4933624134394683552,05/33,245,1
DOCTOR,94883,38282539671529,01/30,41,1
DOCTOR,20624,4534451781782471,09/33,216,1
LAWYER,72275,343625939733275,03/33,908,1
ENGINEER,65770,4309945250159361,12/28,508,1
LAWYER,94273,3555614893414459,07/28,259,1
DOCTOR,10280,6011567799540663,09/31,545,1
DOCTOR,63023,370153695328699,06/27,784,1
DOCTOR,83816,3527081908117052,09/34,825,1
ENGINEER,31763,503847357608,09/26,574,1
DOCTOR,4928,6559916764944103,02/25,279,1
DOCTOR,25407,6571673011891298,05/34,444,1
DOCTOR,87863,348553662816882,09/30,397,1
ENGINEER,53216,4438767306323401,04/30,723,1
LAWYER,63332,4766871188129398625,07/30,567,1
ENGINEER,62210,345267011100723,11/30,107,1
LAWYER,53605,30344859485720,11/26,860,1
DOCTOR,31348,4543241803308,02/27,838,1
LAWYER,32994,4073344964186544,02/29,143,1
ENGINEER,62315,4938688569951511,07/32,9,1
ENGINEER,97967,180008452890176,09/28,319,1
DOCTOR,72953,3511304342117415,06/32,709,1
LAWYER,66958,2237996245694054,12/25,466,1
DOCTOR,33614,3530683579892726,11/31,781,1
ENGINEER,53987,4551237700813572,05/30,437,1
ENGINEER,52476,180063129570180,11/29,864,1
ENGINEER,55712,4066137011405688,01/27,848,1
ENGINEER,23757,3549358667220838,08/33,881,1
ENGINEER,36547,6526064856806136,10/31,3417,1
DOCTOR,67014,4443693481960,06/26,71,1
LAWYER,92461,6011165697883424,05/25,239,1
LAWYER,96740,30465729933506,10/33,726,1
LAWYER,29065,4172253280343459,12/32,45,1
LAWYER,97237,375305958401093,12/25,7973,1
ENGINEER,38483,180085598426081,11/26,82,1
LAWYER,33249,676143569470,07/26,980,1
LAWYER,82471,36224607417080,12/31,2,1
LAWYER,28004,345361524614260,03/27,872,1
LAWYER,6734,3511367551078461,11/29,931,1
LAWYER,92170,30465128506010,01/28,742,1
ENGINEER,281,370961944921167,10/25,555,1
LAWYER,73512,4155813343288253759,10/26,1689,1
LAWYER,83281,6011392592665777,08/26,820,1
DOCTOR,34976,5271185074757519,06/34,873,1
ENGINEER,71211,4162328154312659034,06/29,440,1
DOCTOR,46797,30074278869838,06/25,988,1
DOCTOR,75987,4457424688933,11/31,231,1
LAWYER,88531,3507823655961925,09/26,981,1
LAWYER,76087,3569308286025881,03/34,784,1
DOCTOR,31944,213123096296903,10/29,321,1
LAWYER,39668,4709321672593700,09/30,534,1
ENGINEER,74177,4504473839306836,07/30,698,1
LAWYER,85037,4327044053186423083,09/29,628,1
ENGINEER,32848,676274582144,10/32,953,1
ENGINEER,45405,3511887622462717,01/27,463,1
DOCTOR,93744,4926481896001,07/28,758,1
DOCTOR,14109,372790492457896,08/28,6202,1
LAWYER,97409,213161932318648,09/30,769,1
LAWYER,55058,2267908816249385,09/33,898,1
LAWYER,35172,4735950006242939308,01/27,373,1
LAWYER,99373,676306574705,10/29,62,1
DOCTOR,49551,3505097975667908,09/31,431,1
ENGINEER,63872,3588229598828936,12/24,962,1
ENGINEER,33677,585008128076,05/30,458,1
ENGINEER,79079,213165896702135,10/25,295,1
DOCTOR,34074,4587107631840,07/33,514,1
DOCTOR,585,4569149966483,12/29,880,1
DOCTOR,98399,4804444480736,04/26,2220,1
DOCTOR,60805,6011715834147859,05/33,581,1
ENGINEER,72856,4136693316547,04/27,960,1
LAWYER,69332,3548754636529419,02/25,172,1
LAWYER,17988,6594846671572209,04/30,280,1
ENGINEER,33780,6567981049076584,12/27,952,1
LAWYER,36056,676374602180,10/32,543,1
DOCTOR,81385,30286480833432,10/28,689,1
LAWYER,40392,2703161286494865,02/34,696,1
ENGINEER,40972,3559496922449672,06/25,635,1
ENGINEER,38440,4214507244682,07/32,101,1
LAWYER,54352,2303268194409077,02/29,254,1
ENGINEER,25814,580720815449,10/28,201,1
DOCTOR,69251,4438996938667303,08/34,302,1
LAWYER,2474,4087300576049292,12/32,424,1
ENGINEER,23650,38791553656984,08/33,928,1
LAWYER,8778,6011418152564165,04/28,732,1
ENGINEER,92293,4955205104285194,08/27,167,1
LAWYER,47035,4836098664311114119,08/32,183,1
DOCTOR,3623,213122139361419,12/27,263,1
DOCTOR,71760,4290641387396886631,05/25,843,1
LAWYER,13333,2282967636225562,10/26,207,1
ENGINEER,22299,349164423390040,05/30,835,1
LAWYER,38799,4886954901615,11/29,624,1
ENGINEER,18758,30018567609181,10/27,66,1
DOCTOR,68796,3526087764360547,09/28,218,1
ENGINEER,75380,4054868263411490194,12/29,416,1
LAWYER,84039,340873850769190,02/34,286,1
ENGINEER,29234,2458950507591609,05/30,102,1
DOCTOR,70994,349372327521814,03/29,92,1
DOCTOR,82574,4104366485874,02/27,706,1
LAWYER,10725,349119152412845,07/34,168,1
DOCTOR,18367,347417028278644,01/27,832,1
ENGINEER,16153,340779500677925,09/30,756,1
LAWYER,67141,349240854265016,06/29,570,1
LAWYER,70812,213119572360486,04/33,519,1
ENGINEER,20830,4684034324902385633,08/29,631,1
DOCTOR,20992,4976899155108447734,11/27,506,1
LAWYER,53683,502048435585,05/33,209,1
LAWYER,41484,4207155598432065,05/33,763,1
DOCTOR,20078,4380886104001,03/28,239,1
LAWYER,30056,4254313110040,06/31,606,1
DOCTOR,26604,4120323328889459,11/32,36,1
ENGINEER,48709,30384970796738,03/28,1976,1
ENGINEER,99413,3580018504348339,03/34,936,1
DOCTOR,58797,30285629924243,07/32,591,1
DOCTOR,50067,370134870720819,09/29,322,1
ENGINEER,38372,6011299733876702,03/26,811,1
LAWYER,71287,3534615261086007,11/25,375,1
LAWYER,37006,4826502238349118995,04/32,34,1
ENGINEER,57792,377668272232439,06/26,408,1
LAWYER,95133,4760699482531366,08/26,14,1
LAWYER,31392,4489423870351315,11/29,731,1
LAWYER,76255,180047909019211,11/27,450,1
DOCTOR,23112,4279262874396411,01/26,234,1
LAWYER,53224,4098568085179,05/29,337,1
DOCTOR,52863,576148125411,12/33,367,1
DOCTOR,62749,180004548123201,01/29,226,1
ENGINEER,55681,180037304957792,04/28,408,1
DOCTOR,34661,341238700089638,11/29,576,1
DOCTOR,53044,3501034885750833,06/27,914,1
LAWYER,46190,3588936731699624,02/26,728,1
DOCTOR,67199,569061013862,06/33,302,1
ENGINEER,69508,4962527254755945,03/29,6735,1
DOCTOR,15550,4751393838334747039,05/28,246,1
DOCTOR,25825,4490206486759402,06/32,616,1
ENGINEER,69294,371703561895095,07/26,634,1
ENGINEER,15817,30041342697412,04/25,330,1
ENGINEER,61669,4343488027231674,09/33,463,1
ENGINEER,45066,6011382407454954,05/29,258,1
ENGINEER,95114,2585916201478621,01/34,207,1
LAWYER,36329,4674214644826020,04/34,997,1
ENGINEER,42419,4973038266627,09/25,3893,1
DOCTOR,9317,4793382260467514,07/29,177,1
DOCTOR,92292,4679720941647,05/25,749,1
DOCTOR,87510,4743652952869172,12/27,324,1
LAWYER,94387,4932192029296,09/28,758,1
ENGINEER,32111,676103716616,10/27,573,1
DOCTOR,67533,4871766401481910,12/32,254,1
DOCTOR,64518,4523511399382089477,02/27,870,1
LAWYER,82951,4430415034592347,05/29,204,1
ENGINEER,40411,180011174597871,02/29,86,1
LAWYER,38821,4546295483482567,04/32,858,1
ENGINEER,15633,3599824887488322,03/29,401,1
ENGINEER,70912,4622521138997015,02/28,523,1
LAWYER,57227,213150583615691,11/29,8861,1
LAWYER,22235,6560130541916361,03/32,81,1
ENGINEER,6437,4468431835805,06/33,4114,1
ENGINEER,21472,342909241664043,11/34,418,1
DOCTOR,9718,3522053701812143,10/33,532,1
LAWYER,59264,2289050283009762,01/34,928,1
LAWYER,53544,375466421156928,06/30,792,1
DOCTOR,7263,4098462836552,09/25,944,1
LAWYER,1611,4168220544803251,01/26,989,1
LAWYER,83762,4497682124438950,06/26,285,1
ENGINEER,6812,6011384527255816,07/25,218,1
ENGINEER,26297,30280756661304,10/25,0,1
LAWYER,35707,2324570735899327,09/28,81,1
ENGINEER,70640,30071825578755,12/26,878,1
DOCTOR,27892,6011048771881730,07/26,880,1
ENGINEER,57623,3587502068722503,03/30,236,1
ENGINEER,27514,4887833456342,09/33,26,1
ENGINEER,54138,3542727091897253,09/28,849,1
LAWYER,59173,3545263134146760,09/30,159,1
LAWYER,20567,3529162471828420,05/31,547,1
DOCTOR,18556,4787735497255283,04/32,701,1
ENGINEER,97849,213112381000211,12/24,804,1
LAWYER,36462,180015065280042,08/28,953,1
ENGINEER,61816,180087289401472,01/34,574,1
DOCTOR,24826,5144825022560748,10/34,997,1
LAWYER,46330,60490556481,11/29,117,1
ENGINEER,80529,4324111994716328,08/33,3021,1
LAWYER,47425,30127802588116,02/25,631,1
LAWYER,54375,4675217761986621366,11/33,12,1
LAWYER,19639,4162832277853,06/34,845,1
LAWYER,7512,348081012743937,08/28,78,1
ENGINEER,48004,377559607566445,05/29,408,1
ENGINEER,44552,4896536593956966323,02/33,188,1
DOCTOR,15889,4827151358965998,03/31,419,1
ENGINEER,8598,344979988578779,06/26,319,1
LAWYER,74486,348675337474472,07/27,71,1
ENGINEER,91961,4038911967700723046,06/32,183,1
LAWYER,41650,4171389381366253,10/28,764,1
LAWYER,34769,213166359857663,04/27,10,1
DOCTOR,47691,30544214884208,02/29,2450,1
LAWYER,75033,3510670574359946,01/25,997,1
DOCTOR,30186,30237868620289,03/33,318,1
LAWYER,33113,6011572559690930,09/29,122,1
DOCTOR,39443,30034897037175,09/31,204,1
ENGINEER,39589,60403479045,12/33,533,1
ENGINEER,91905,3590372368090927,12/31,380,1
DOCTOR,63053,4693021440946240380,06/25,330,1
DOCTOR,14391,3556976410653235,01/30,529,1
ENGINEER,81242,4495273231488,03/26,786,1
LAWYER,33706,30519942964258,12/29,393,1
DOCTOR,92699,373100708244477,11/24,572,1
ENGINEER,3476,4668358462125,03/28,692,1
ENGINEER,15690,36487766254921,10/27,154,1
DOCTOR,9528,371284285343308,08/28,131,1
DOCTOR,21703,676357033700,06/32,980,1
ENGINEER,24562,30527951294483,08/31,516,1
DOCTOR,48027,4674707269526403,06/26,768,1
LAWYER,26490,180032574484239,11/26,708,1
LAWYER,95101,630459478958,09/25,173,1
DOCTOR,90285,6011560151543250,06/25,590,1
LAWYER,20090,4062878800149,11/31,984,1
LAWYER,63706,676175319976,02/26,627,1
LAWYER,80795,30571897993618,01/31,137,1
LAWYER,24129,6011607752246393,10/34,120,1
ENGINEER,46612,4544596985889643,12/27,694,1
LAWYER,40020,30092611201816,11/29,957,1
ENGINEER,24198,580823404323,06/27,177,1
LAWYER,45018,4768191891009,05/25,371,1
ENGINEER,87268,2709359449312602,08/32,729,1
DOCTOR,84887,4068049762915526,04/34,181,1
LAWYER,91045,3523162373117829,03/26,916,1
LAWYER,25912,676178167877,06/31,848,1
LAWYER,57956,675935857341,02/28,189,1
LAWYER,61142,180045677053628,10/33,88,1
ENGINEER,24419,4512289006310132,07/28,772,1
DOCTOR,77510,4577522741592086046,08/32,370,1
ENGINEER,85153,370176587830704,01/32,191,1
LAWYER,71996,4388531601284647,01/25,624,1
DOCTOR,88794,30062755352899,02/30,30,1
LAWYER,62963,3512512644877531,05/34,720,1
DOCTOR,45022,4704699551417801,04/31,145,1
ENGINEER,92243,2553869425900722,11/24,935,1
DOCTOR,3938,2622374516333484,06/32,300,1
LAWYER,25072,346097853888013,10/26,401,1
ENGINEER,93022,30289714613323,05/26,118,1
DOCTOR,57505,4834217853418691,09/28,484,1
LAWYER,34314,2587934035777157,07/31,837,1
LAWYER,91482,2234809985357019,05/31,988,1
ENGINEER,46518,4532758461899,07/27,899,1
ENGINEER,58503,4744394372465245,12/24,158,1
ENGINEER,5379,2711371106388441,07/32,518,1
DOCTOR,54534,4925270103794296,05/25,667,1
DOCTOR,37465,3566311350166394,12/28,849,1
DOCTOR,61534,344568129054970,08/25,550,1
LAWYER,66810,6011993121797971,02/29,89,1
ENGINEER,14511,4978057902002,01/25,343,1
LAWYER,28629,675918541359,08/31,694,1
LAWYER,9789,4437449735262952,06/29,848,1
ENGINEER,28575,4096246629502739,11/29,237,1
DOCTOR,18701,4427420045655587549,03/29,954,1
LAWYER,73411,4363923751966470,03/30,572,1
DOCTOR,70124,4400875666011258694,09/26,599,1
DOCTOR,71858,2297444085764411,01/26,421,1
ENGINEER,19392,38364107387215,01/28,461,1
ENGINEER,58681,4394374809393,02/27,714,1
ENGINEER,29063,6566117157318713,06/28,61,1
LAWYER,36093,3580391315828900,03/26,395,1
ENGINEER,10023,2265298744774445,07/32,907,1
DOCTOR,73781,348532190258304,12/30,639,1
LAWYER,32257,378141813828049,06/33,885,1
ENGINEER,53197,4410689423025,07/26,328,1
LAWYER,65511,4007606204451065,02/29,448,1
ENGINEER,84798,4677397778062129,12/29,492,1
DOCTOR,54213,36652109330742,11/26,541,1
LAWYER,56021,4452731782978600,07/27,499,1
LAWYER,41919,180067786080771,09/31,704,1
